label,sentence
0, And when will you call? At eight in the morning.
0," She will not be up, so that we shall have a clear field."
0," Besides, we must be prompt, for this marriage may mean a complete change in her life and habits."
0, I must wire to the King without delay.
0, We had reached Baker Street and had stopped at the door.
0," He was searching his pockets for the key when someone passing said: Good-night, Mister Sherlock Holmes."
0," There were several people on the pavement at the time, but the greeting appeared to come from a slim youth in an ulster who had hurried by."
0," Ive heard that voice before, said Holmes, staring down the dimly lit street."
0," Now, I wonder who the deuce that could have been."
0,"  CHAPTER III I slept at Baker Street that night, and we were engaged upon our toast and coffee in the morning when the King of Bohemia rushed into the room."
0," You have really got it! he cried, grasping Sherlock Holmes by either shoulder and looking eagerly into his face."
0, Not yet.
0, But you have hopes? I have hopes.
0," Then, come."
0, I am all impatience to be gone.
0, We must have a cab.
0," No, my brougham is waiting."
0, Then that will simplify matters.
0, We descended and started off once more for Briony Lodge.
0," Irene Adler is married, remarked Holmes."
0, Married! When? Yesterday.
0, But to whom? To an English lawyer named Norton.
0, But she could not love him.
0, I am in hopes that she does.
0, And why in hopes? Because it would spare your Majesty all fear of future annoyance.
0," If the lady loves her husband, she does not love your Majesty."
0," If she does not love your Majesty, there is no reason why she should interfere with your Majestys plan."
0, It is true.
0," And yet--Well! I wish she had been of my own station! What a queen she would have made! He relapsed into a moody silence, which was not broken until we drew up in Serpentine Avenue."
0," The door of Briony Lodge was open, and an elderly woman stood upon the steps."
0, She watched us with a sardonic eye as we stepped from the brougham.
0, Mr.
0," Sherlock Holmes, I believe? said she."
0, I am Mr.
0," Holmes, answered my companion, looking at her with a questioning and rather startled gaze."
0, Indeed! My mistress told me that you were likely to call.
0, She left this morning with her husband by the 5.
0,15 train from Charing Cross for the Continent.
0," What! Sherlock Holmes staggered back, white with chagrin and surprise."
0, Do you mean that she has left England? Never to return.
0, And the papers? asked the King hoarsely.
0, All is lost.
0, We shall see.
0," He pushed past the servant and rushed into the drawing-room, followed by the King and myself."
0," The furniture was scattered about in every direction, with dismantled shelves and open drawers, as if the lady had hurriedly ransacked them before her flight."
0," Holmes rushed at the bell-pull, tore back a small sliding shutter, and, plunging in his hand, pulled out a photograph and a letter."
0," The photograph was of Irene Adler herself in evening dress, the letter was superscribed to Sherlock Holmes, Esq."
0, To be left till called for.
0, My friend tore it open and we all three read it together.
0, It was dated at midnight of the preceding night and ran in this way: My dear Mr.
0, Sherlock Holmes: You really did it very well.
0, You took me in completely.
0," Until after the alarm of fire, I had not a suspicion."
0," But then, when I found how I had betrayed myself, I began to think."
0, I had been warned against you months ago.
0, I had been told that if the King employed an agent it would certainly be you.
0, And your address had been given me.
0," Yet, with all this, you made me reveal what you wanted to know."
0," Even after I became suspicious, I found it hard to think evil of such a dear, kind old clergyman."
0," But, you know, I have been trained as an actress myself."
0, Male costume is nothing new to me.
0, I often take advantage of the freedom which it gives.
0," I sent John, the coachman, to watch you, ran up stairs, got into my walking-clothes, as I call them, and came down just as you departed."
0," Well, I followed you to your door, and so made sure that I was really an object of interest to the celebrated Mr."
0, Sherlock Holmes.
0," Then I, rather imprudently, wished you good-night, and started for the Temple to see my husband."
